,nav,cost,slippage,tax,turnover,n_holdings
2022-09-07,335756657.1959371,0.0,0.0,0.0,0.0,10
2022-09-08,335943611.92016506,0.0,0.0,0.0,0.0,10
2022-09-09,337121028.98911786,0.0,0.0,0.0,0.0,10
2022-09-12,341736702.29824543,0.0,0.0,0.0,0.0,10
2022-09-13,342462673.18773097,0.0,0.0,0.0,0.0,10
2022-09-14,343448601.2850385,0.0,0.0,0.0,0.0,10
2022-09-15,344912095.90053535,0.0,0.0,0.0,0.0,10
2022-09-16,337862000.04684705,0.0,0.0,0.0,0.0,10
2022-09-19,336548644.8186189,0.0,0.0,0.0,0.0,10
2022-09-20,340720396.2120919,0.0,0.0,0.0,0.0,10
2022-09-21,338026772.43395066,0.0,0.0,0.0,0.0,10
2022-09-22,340550469.3285655,0.0,0.0,0.0,0.0,10
2022-09-23,330098462.8652079,0.0,0.0,0.0,0.0,10
2022-09-26,315488753.58725524,0.0,0.0,0.0,0.0,10
2022-09-27,314014077.2454475,0.0,0.0,0.0,0.0,10
2022-09-28,312392168.7659751,0.0,0.0,0.0,0.0,10
2022-09-29,312998095.6564916,0.0,0.0,0.0,0.0,10
2022-09-30,315753991.1728249,0.0,0.0,0.0,0.0,10
2022-10-03,305707680.30787885,390073.241166521,471740.07054345973,3983993.6674940623,266593302.78842992,10
2022-10-04,317573094.4531155,0.0,0.0,0.0,0.0,10
2022-10-06,324943653.6911269,0.0,0.0,0.0,0.0,10
2022-10-07,324742650.8593153,0.0,0.0,0.0,0.0,10
2022-10-10,320391393.00793123,0.0,0.0,0.0,0.0,10
2022-10-11,314448578.92777985,0.0,0.0,0.0,0.0,10
2022-10-12,316764343.00741524,0.0,0.0,0.0,0.0,10
2022-10-13,315288138.2073859,0.0,0.0,0.0,0.0,10
2022-10-14,310700006.5324309,0.0,0.0,0.0,0.0,10
2022-10-17,311158975.91956824,0.0,0.0,0.0,0.0,10
2022-10-18,318032374.4977009,0.0,0.0,0.0,0.0,10
2022-10-19,316326806.5606585,0.0,0.0,0.0,0.0,10
2022-10-20,318364132.1898223,0.0,0.0,0.0,0.0,10
2022-10-21,313862686.5655108,0.0,0.0,0.0,0.0,10
2022-10-25,316564803.0689584,0.0,0.0,0.0,0.0,10
2022-10-27,321289720.603238,0.0,0.0,0.0,0.0,10
2022-10-28,319363692.0526426,0.0,0.0,0.0,0.0,10
2022-10-31,322956413.74903166,0.0,0.0,0.0,0.0,10
2022-11-01,330381616.62257445,0.0,0.0,0.0,0.0,10
2022-11-02,331076006.83639246,0.0,0.0,0.0,0.0,10
2022-11-03,335246090.1292151,0.0,0.0,0.0,0.0,10
2022-11-04,337902884.63462985,0.0,0.0,0.0,0.0,10
2022-11-07,340054478.06767666,0.0,0.0,0.0,0.0,10
2022-11-09,337628725.63012826,0.0,0.0,0.0,0.0,10
2022-11-10,336050299.6900493,0.0,0.0,0.0,0.0,10
2022-11-11,334335528.0930486,0.0,0.0,0.0,0.0,10
2022-11-14,331164387.309097,0.0,0.0,0.0,0.0,10
2022-11-15,333015150.1723393,0.0,0.0,0.0,0.0,10
2022-11-16,334453388.2772639,0.0,0.0,0.0,0.0,10
2022-11-17,334774349.82741976,0.0,0.0,0.0,0.0,10
2022-11-18,332414221.8786775,0.0,0.0,0.0,0.0,10
2022-11-21,330023003.31843287,0.0,0.0,0.0,0.0,10
2022-11-22,332046788.587069,0.0,0.0,0.0,0.0,10
2022-11-23,331069071.9186403,0.0,0.0,0.0,0.0,10
2022-11-24,331328976.57907844,0.0,0.0,0.0,0.0,10
2022-11-25,331693943.3067269,0.0,0.0,0.0,0.0,10
2022-11-28,332399826.5968173,0.0,0.0,0.0,0.0,10
2022-11-29,329990680.8098528,0.0,0.0,0.0,0.0,10
2022-11-30,335255644.36617136,0.0,0.0,0.0,0.0,10
2022-12-01,335391012.31599516,0.0,0.0,0.0,0.0,10
2022-12-02,337611902.66443497,0.0,0.0,0.0,0.0,10
2022-12-05,340157791.103027,0.0,0.0,0.0,0.0,10
2022-12-06,339610516.12647086,0.0,0.0,0.0,0.0,10
2022-12-07,337632415.83356446,0.0,0.0,0.0,0.0,10
2022-12-08,339857896.65325016,0.0,0.0,0.0,0.0,10
2022-12-09,338678672.56459016,0.0,0.0,0.0,0.0,10
2022-12-12,338474239.85825956,0.0,0.0,0.0,0.0,10
2022-12-13,338644049.7862503,0.0,0.0,0.0,0.0,10
2022-12-14,340737164.5716309,0.0,0.0,0.0,0.0,10
2022-12-15,336350745.9623987,0.0,0.0,0.0,0.0,10
2022-12-16,331518943.8033112,0.0,0.0,0.0,0.0,10
2022-12-19,336058230.523655,0.0,0.0,0.0,0.0,10
2022-12-20,336475973.50825065,0.0,0.0,0.0,0.0,10
2022-12-21,326764135.0840904,0.0,0.0,0.0,0.0,10
2022-12-22,322800169.3769216,0.0,0.0,0.0,0.0,10
2022-12-23,307166587.97074836,0.0,0.0,0.0,0.0,10
2022-12-26,318711031.5162315,0.0,0.0,0.0,0.0,10
2022-12-27,321119364.6719809,0.0,0.0,0.0,0.0,10
2022-12-28,322009321.6497163,0.0,0.0,0.0,0.0,10
2022-12-29,322662443.75932336,0.0,0.0,0.0,0.0,10
2022-12-30,323364912.5449003,0.0,0.0,0.0,0.0,10
2023-01-02,324723332.36061853,0.0,0.0,0.0,0.0,10
2023-01-03,318272956.2816183,583359.7322524185,539115.7051409009,6996400.575952529,398536775.5043483,10
2023-01-04,311719156.19241583,0.0,0.0,0.0,0.0,10
2023-01-05,310921689.5108388,0.0,0.0,0.0,0.0,10
2023-01-06,307663090.4728792,0.0,0.0,0.0,0.0,10
2023-01-09,312932421.1746236,0.0,0.0,0.0,0.0,10
2023-01-10,308633408.59192425,0.0,0.0,0.0,0.0,10
2023-01-11,307222245.06436265,0.0,0.0,0.0,0.0,10
2023-01-12,306237635.75353634,0.0,0.0,0.0,0.0,10
2023-01-13,309160740.9845438,0.0,0.0,0.0,0.0,10
2023-01-16,309231237.19051415,0.0,0.0,0.0,0.0,10
2023-01-17,309218275.8777884,0.0,0.0,0.0,0.0,10
2023-01-18,309528615.9693984,0.0,0.0,0.0,0.0,10
2023-01-19,311013636.4801412,0.0,0.0,0.0,0.0,10
2023-01-20,312378644.93238914,0.0,0.0,0.0,0.0,10
2023-01-23,312571354.84725994,0.0,0.0,0.0,0.0,10
2023-01-24,311627038.6442302,0.0,0.0,0.0,0.0,10
2023-01-25,305074821.4016051,0.0,0.0,0.0,0.0,10
2023-01-27,297130134.9023293,0.0,0.0,0.0,0.0,10
2023-01-30,298332649.51478684,0.0,0.0,0.0,0.0,10
2023-01-31,301878803.60442245,0.0,0.0,0.0,0.0,10
2023-02-01,298675565.0491051,0.0,0.0,0.0,0.0,10
2023-02-02,297860204.6274854,0.0,0.0,0.0,0.0,10
2023-02-03,298426699.637046,0.0,0.0,0.0,0.0,10
2023-02-06,298492090.95552206,0.0,0.0,0.0,0.0,10
2023-02-07,300499954.8612858,0.0,0.0,0.0,0.0,10
2023-02-08,302809002.40569305,0.0,0.0,0.0,0.0,10
2023-02-09,299449117.9732976,0.0,0.0,0.0,0.0,10
2023-02-10,300205073.58934045,0.0,0.0,0.0,0.0,10
2023-02-13,297452750.7006259,0.0,0.0,0.0,0.0,10
2023-02-14,297323465.9646062,0.0,0.0,0.0,0.0,10
2023-02-15,296578669.2204769,0.0,0.0,0.0,0.0,10
2023-02-16,300179192.8397166,0.0,0.0,0.0,0.0,10
2023-02-17,299315170.4566888,0.0,0.0,0.0,0.0,10
2023-02-20,298394630.51969266,0.0,0.0,0.0,0.0,10
2023-02-21,297463424.63488454,0.0,0.0,0.0,0.0,10
2023-02-22,290710128.7568769,0.0,0.0,0.0,0.0,10
2023-02-23,290064662.61009556,0.0,0.0,0.0,0.0,10
2023-02-24,288684263.29784435,0.0,0.0,0.0,0.0,10
2023-02-27,287232900.015474,0.0,0.0,0.0,0.0,10
2023-02-28,285654571.9825417,0.0,0.0,0.0,0.0,10
2023-03-01,291940161.234889,0.0,0.0,0.0,0.0,10
2023-03-02,290677975.1010395,0.0,0.0,0.0,0.0,10
2023-03-03,297820989.9141426,0.0,0.0,0.0,0.0,10
2023-03-06,299332196.69617015,0.0,0.0,0.0,0.0,10
2023-03-08,302020243.9983461,0.0,0.0,0.0,0.0,10
2023-03-09,300789557.9842417,0.0,0.0,0.0,0.0,10
2023-03-10,298173425.2957896,0.0,0.0,0.0,0.0,10
2023-03-13,294109757.90803826,0.0,0.0,0.0,0.0,10
2023-03-14,291442700.4528606,0.0,0.0,0.0,0.0,10
2023-03-15,290765217.2587142,0.0,0.0,0.0,0.0,10
2023-03-16,288855635.6544114,0.0,0.0,0.0,0.0,10
2023-03-17,291325797.3325894,0.0,0.0,0.0,0.0,10
2023-03-20,285855110.92463505,0.0,0.0,0.0,0.0,10
2023-03-21,291930126.0727653,0.0,0.0,0.0,0.0,10
2023-03-22,292661009.65055966,0.0,0.0,0.0,0.0,10
2023-03-23,289163188.452393,0.0,0.0,0.0,0.0,10
2023-03-24,283302500.54747254,0.0,0.0,0.0,0.0,10
2023-03-27,280620744.603194,0.0,0.0,0.0,0.0,10
2023-03-28,281544756.3128578,0.0,0.0,0.0,0.0,10
2023-03-29,290574094.0739909,0.0,0.0,0.0,0.0,10
2023-03-31,293374597.73431313,0.0,0.0,0.0,0.0,10
2023-04-03,287223568.261663,566472.363965291,616381.3869132437,5445087.4198764535,387292369.3528816,10
2023-04-05,287611466.0142331,0.0,0.0,0.0,0.0,10
2023-04-06,289988124.2336631,0.0,0.0,0.0,0.0,10
2023-04-10,290881640.87306994,0.0,0.0,0.0,0.0,10
2023-04-11,293051612.71088505,0.0,0.0,0.0,0.0,10
2023-04-12,295286489.3755731,0.0,0.0,0.0,0.0,10
2023-04-13,294971465.9959395,0.0,0.0,0.0,0.0,10
2023-04-17,299523665.9630035,0.0,0.0,0.0,0.0,10
2023-04-18,299799854.82034487,0.0,0.0,0.0,0.0,10
2023-04-19,298233443.5041409,0.0,0.0,0.0,0.0,10
2023-04-20,299639875.23924047,0.0,0.0,0.0,0.0,10
2023-04-21,298515414.0929232,0.0,0.0,0.0,0.0,10
2023-04-24,303364953.2382089,0.0,0.0,0.0,0.0,10
2023-04-25,305265033.8872876,0.0,0.0,0.0,0.0,10
2023-04-26,308154754.56486505,0.0,0.0,0.0,0.0,10
2023-04-27,310422765.13747996,0.0,0.0,0.0,0.0,10
2023-04-28,317792761.00881255,0.0,0.0,0.0,0.0,10
2023-05-02,322778615.24355894,0.0,0.0,0.0,0.0,10
2023-05-03,321414489.24850714,0.0,0.0,0.0,0.0,10
2023-05-04,325387159.5178759,0.0,0.0,0.0,0.0,10
2023-05-05,325381409.83943343,0.0,0.0,0.0,0.0,10
2023-05-08,324410148.7181076,0.0,0.0,0.0,0.0,10
2023-05-09,321705880.04064953,0.0,0.0,0.0,0.0,10
2023-05-10,320012225.34722775,0.0,0.0,0.0,0.0,10
2023-05-11,322466433.51567906,0.0,0.0,0.0,0.0,10
2023-05-12,323275589.3573341,0.0,0.0,0.0,0.0,10
2023-05-15,323437989.1696654,0.0,0.0,0.0,0.0,10
2023-05-16,326461214.02828395,0.0,0.0,0.0,0.0,10
2023-05-17,326551191.00723714,0.0,0.0,0.0,0.0,10
2023-05-18,321509499.13467693,0.0,0.0,0.0,0.0,10
2023-05-19,323804631.4528745,0.0,0.0,0.0,0.0,10
2023-05-22,328300187.07300586,0.0,0.0,0.0,0.0,10
2023-05-23,332690125.648799,0.0,0.0,0.0,0.0,10
2023-05-24,331266602.9933913,0.0,0.0,0.0,0.0,10
2023-05-25,330289968.31405777,0.0,0.0,0.0,0.0,10
2023-05-26,333940427.648579,0.0,0.0,0.0,0.0,10
2023-05-29,335111395.6028089,0.0,0.0,0.0,0.0,10
2023-05-30,336348453.49177796,0.0,0.0,0.0,0.0,10
2023-05-31,339552216.7703395,0.0,0.0,0.0,0.0,10
2023-06-01,336988893.385405,0.0,0.0,0.0,0.0,10
2023-06-02,341280550.9519662,0.0,0.0,0.0,0.0,10
2023-06-05,348275333.5490572,0.0,0.0,0.0,0.0,10
2023-06-06,354066852.30354434,0.0,0.0,0.0,0.0,10
2023-06-07,360437488.0967361,0.0,0.0,0.0,0.0,10
2023-06-08,358440890.865985,0.0,0.0,0.0,0.0,10
2023-06-09,361644108.9864567,0.0,0.0,0.0,0.0,10
2023-06-12,361338560.09598315,0.0,0.0,0.0,0.0,10
2023-06-13,363639391.7698565,0.0,0.0,0.0,0.0,10
2023-06-14,364981728.46824706,0.0,0.0,0.0,0.0,10
2023-06-15,363500279.3084956,0.0,0.0,0.0,0.0,10
2023-06-16,372816640.2061398,0.0,0.0,0.0,0.0,10
2023-06-19,375976211.9235101,0.0,0.0,0.0,0.0,10
2023-06-20,377996854.9358617,0.0,0.0,0.0,0.0,10
2023-06-21,374404913.8542063,0.0,0.0,0.0,0.0,10
2023-06-22,369690258.1943739,0.0,0.0,0.0,0.0,10
2023-06-23,361106500.3806651,0.0,0.0,0.0,0.0,10
2023-06-26,369196108.7986549,0.0,0.0,0.0,0.0,10
2023-06-27,370461083.2908698,0.0,0.0,0.0,0.0,10
2023-06-28,371554976.3876356,0.0,0.0,0.0,0.0,10
2023-06-30,373700525.4198571,0.0,0.0,0.0,0.0,10
2023-07-03,374742038.5232499,474707.8084353026,548968.8433687141,4603990.879264042,324573480.07955027,10
2023-07-04,372927511.2363037,0.0,0.0,0.0,0.0,10
2023-07-05,377607299.92569923,0.0,0.0,0.0,0.0,10
2023-07-06,379681138.2049782,0.0,0.0,0.0,0.0,10
2023-07-07,380715980.2334417,0.0,0.0,0.0,0.0,10
2023-07-10,384439844.07865214,0.0,0.0,0.0,0.0,10
2023-07-11,394664442.65375257,0.0,0.0,0.0,0.0,10
2023-07-12,400072144.1916106,0.0,0.0,0.0,0.0,10
2023-07-13,395357947.3016526,0.0,0.0,0.0,0.0,10
2023-07-14,392463489.8507107,0.0,0.0,0.0,0.0,10
2023-07-17,396722792.5811584,0.0,0.0,0.0,0.0,10
2023-07-18,397851298.58492583,0.0,0.0,0.0,0.0,10
2023-07-19,400973148.72687817,0.0,0.0,0.0,0.0,10
2023-07-20,400430746.2153244,0.0,0.0,0.0,0.0,10
2023-07-21,401674414.60550094,0.0,0.0,0.0,0.0,10
2023-07-24,407642533.2595011,0.0,0.0,0.0,0.0,10
2023-07-25,402624206.3752901,0.0,0.0,0.0,0.0,10
2023-07-26,405948955.38026524,0.0,0.0,0.0,0.0,10
2023-07-27,408265701.67108274,0.0,0.0,0.0,0.0,10
2023-07-28,414699421.57317865,0.0,0.0,0.0,0.0,10
2023-07-31,413526193.37529075,0.0,0.0,0.0,0.0,10
2023-08-01,410100735.77690864,0.0,0.0,0.0,0.0,10
2023-08-02,403993063.71103495,0.0,0.0,0.0,0.0,10
2023-08-03,404490962.85352015,0.0,0.0,0.0,0.0,10
2023-08-04,403994150.29674435,0.0,0.0,0.0,0.0,10
2023-08-07,406136673.861187,0.0,0.0,0.0,0.0,10
2023-08-08,407754036.23671615,0.0,0.0,0.0,0.0,10
2023-08-09,408059979.5862973,0.0,0.0,0.0,0.0,10
2023-08-10,403657752.7034756,0.0,0.0,0.0,0.0,10
2023-08-11,404427891.2148501,0.0,0.0,0.0,0.0,10
2023-08-14,406901428.07277024,0.0,0.0,0.0,0.0,10
2023-08-16,411613693.4612178,0.0,0.0,0.0,0.0,10
2023-08-17,414232783.8330287,0.0,0.0,0.0,0.0,10
2023-08-18,412990197.7422852,0.0,0.0,0.0,0.0,10
2023-08-21,412430942.95841104,0.0,0.0,0.0,0.0,10
2023-08-22,415103848.3974295,0.0,0.0,0.0,0.0,10
2023-08-23,418639622.93174213,0.0,0.0,0.0,0.0,10
2023-08-24,415318634.3485171,0.0,0.0,0.0,0.0,10
2023-08-25,410261036.6880843,0.0,0.0,0.0,0.0,10
2023-08-28,411651247.013889,0.0,0.0,0.0,0.0,10
2023-08-29,408937935.86328787,0.0,0.0,0.0,0.0,10
2023-08-30,415369660.19869024,0.0,0.0,0.0,0.0,10
2023-08-31,414766332.5088243,0.0,0.0,0.0,0.0,10
2023-09-01,415213436.0770918,0.0,0.0,0.0,0.0,10
2023-09-04,420800260.6506183,0.0,0.0,0.0,0.0,10
2023-09-05,424690356.0419712,0.0,0.0,0.0,0.0,10
2023-09-06,422869323.94818664,0.0,0.0,0.0,0.0,10
2023-09-07,433276783.87031096,0.0,0.0,0.0,0.0,10
2023-09-08,443775959.54773957,0.0,0.0,0.0,0.0,10
2023-09-11,449993013.66780776,0.0,0.0,0.0,0.0,10
2023-09-12,433026396.184844,0.0,0.0,0.0,0.0,10
2023-09-13,432121309.1362306,0.0,0.0,0.0,0.0,10
2023-09-14,437429253.01684624,0.0,0.0,0.0,0.0,10
2023-09-15,440873157.5054511,0.0,0.0,0.0,0.0,10
2023-09-18,442951587.8490388,0.0,0.0,0.0,0.0,10
2023-09-20,442136965.417435,0.0,0.0,0.0,0.0,10
2023-09-21,436197076.0989379,0.0,0.0,0.0,0.0,10
2023-09-22,441547387.69901544,0.0,0.0,0.0,0.0,10
2023-09-25,441325298.8841445,0.0,0.0,0.0,0.0,10
2023-09-26,444254275.96714354,0.0,0.0,0.0,0.0,10
2023-09-27,448975128.28607327,0.0,0.0,0.0,0.0,10
2023-09-28,442749363.97358555,0.0,0.0,0.0,0.0,10
2023-09-29,448841827.5666537,0.0,0.0,0.0,0.0,10
2023-10-03,454005656.5392604,0.0,0.0,0.0,0.0,10
2023-10-04,428378830.7815039,733497.5779744228,723142.0569566167,12775627.662238939,500954481.95993423,10
2023-10-05,427567284.71149474,0.0,0.0,0.0,0.0,10
2023-10-06,431869111.8006973,0.0,0.0,0.0,0.0,10
2023-10-09,422522468.92010087,0.0,0.0,0.0,0.0,10
2023-10-10,434217014.77833164,0.0,0.0,0.0,0.0,10
2023-10-11,432533010.73052204,0.0,0.0,0.0,0.0,10
2023-10-12,431620564.73038685,0.0,0.0,0.0,0.0,10
2023-10-13,432698568.7900824,0.0,0.0,0.0,0.0,10
2023-10-16,434376848.3742078,0.0,0.0,0.0,0.0,10
2023-10-17,437274739.52554107,0.0,0.0,0.0,0.0,10
2023-10-18,430286399.4065376,0.0,0.0,0.0,0.0,10
2023-10-19,429068303.4201438,0.0,0.0,0.0,0.0,10
2023-10-20,424905521.45340174,0.0,0.0,0.0,0.0,10
2023-10-23,408640466.3820115,0.0,0.0,0.0,0.0,10
2023-10-25,402569922.48295736,0.0,0.0,0.0,0.0,10
2023-10-26,398856536.7820881,0.0,0.0,0.0,0.0,10
2023-10-27,410539264.916696,0.0,0.0,0.0,0.0,10
2023-10-30,410963892.3169057,0.0,0.0,0.0,0.0,10
2023-10-31,411750034.2295945,0.0,0.0,0.0,0.0,10
2023-11-01,407006447.65711343,0.0,0.0,0.0,0.0,10
2023-11-02,413059270.9234216,0.0,0.0,0.0,0.0,10
2023-11-03,416070796.4915621,0.0,0.0,0.0,0.0,10
2023-11-06,418562614.0500484,0.0,0.0,0.0,0.0,10
2023-11-07,421743623.6895429,0.0,0.0,0.0,0.0,10
2023-11-08,424083268.4210841,0.0,0.0,0.0,0.0,10
2023-11-09,424380182.1877821,0.0,0.0,0.0,0.0,10
2023-11-10,426371711.6239986,0.0,0.0,0.0,0.0,10
2023-11-13,427591482.2544883,0.0,0.0,0.0,0.0,10
2023-11-15,430625013.83101696,0.0,0.0,0.0,0.0,10
2023-11-16,432640866.1663975,0.0,0.0,0.0,0.0,10
2023-11-17,435083517.54821485,0.0,0.0,0.0,0.0,10
2023-11-20,436367930.81786114,0.0,0.0,0.0,0.0,10
2023-11-21,436561673.80932945,0.0,0.0,0.0,0.0,10
2023-11-22,440027059.9672026,0.0,0.0,0.0,0.0,10
2023-11-23,441679558.78492665,0.0,0.0,0.0,0.0,10
2023-11-24,442052161.69042933,0.0,0.0,0.0,0.0,10
2023-11-28,444872877.81184715,0.0,0.0,0.0,0.0,10
2023-11-29,446571545.93390214,0.0,0.0,0.0,0.0,10
2023-11-30,451736135.12469083,0.0,0.0,0.0,0.0,10
2023-12-01,459973198.76311326,0.0,0.0,0.0,0.0,10
2023-12-04,468746034.97685546,0.0,0.0,0.0,0.0,10
2023-12-05,473897734.36554354,0.0,0.0,0.0,0.0,10
2023-12-06,475847062.52242947,0.0,0.0,0.0,0.0,10
2023-12-07,475667175.94359034,0.0,0.0,0.0,0.0,10
2023-12-08,477723332.93144506,0.0,0.0,0.0,0.0,10
2023-12-11,487830209.70419663,0.0,0.0,0.0,0.0,10
2023-12-12,486063499.18851364,0.0,0.0,0.0,0.0,10
2023-12-13,490016266.8116424,0.0,0.0,0.0,0.0,10
2023-12-14,499344017.5335566,0.0,0.0,0.0,0.0,10
2023-12-15,500584623.45554173,0.0,0.0,0.0,0.0,10
2023-12-18,503200585.976556,0.0,0.0,0.0,0.0,10
2023-12-19,506835425.2615316,0.0,0.0,0.0,0.0,10
2023-12-20,488007245.95161456,0.0,0.0,0.0,0.0,10
2023-12-21,500059101.2619763,0.0,0.0,0.0,0.0,10
2023-12-22,504042651.9005652,0.0,0.0,0.0,0.0,10
2023-12-26,510657793.2839774,0.0,0.0,0.0,0.0,10
2023-12-27,514607925.447281,0.0,0.0,0.0,0.0,10
2023-12-28,515108898.2211108,0.0,0.0,0.0,0.0,10
2023-12-29,519727035.07463545,0.0,0.0,0.0,0.0,10
2024-01-01,524002314.2729493,0.0,0.0,0.0,0.0,10
2024-01-02,505956225.20441014,655603.7373376989,606827.0867911926,12933426.626086442,448534440.4307997,10
2024-01-03,510563266.94163626,0.0,0.0,0.0,0.0,10
2024-01-04,526685821.99446136,0.0,0.0,0.0,0.0,10
2024-01-05,525924233.20295256,0.0,0.0,0.0,0.0,10
2024-01-08,525970777.483509,0.0,0.0,0.0,0.0,10
2024-01-09,528455183.66063803,0.0,0.0,0.0,0.0,10
2024-01-10,530491735.02766246,0.0,0.0,0.0,0.0,10
2024-01-11,534407590.37065166,0.0,0.0,0.0,0.0,10
2024-01-12,543157770.0126723,0.0,0.0,0.0,0.0,10
2024-01-15,546768403.7879721,0.0,0.0,0.0,0.0,10
2024-01-16,554658381.2464151,0.0,0.0,0.0,0.0,10
2024-01-17,553589075.9992371,0.0,0.0,0.0,0.0,10
2024-01-18,549558155.5274906,0.0,0.0,0.0,0.0,10
2024-01-19,570059211.6203907,0.0,0.0,0.0,0.0,10
2024-01-23,562776142.6893374,0.0,0.0,0.0,0.0,10
2024-01-24,575132477.3819078,0.0,0.0,0.0,0.0,10
2024-01-25,575488160.7084858,0.0,0.0,0.0,0.0,10
2024-01-29,584078709.1143025,0.0,0.0,0.0,0.0,10
2024-01-30,580510554.314753,0.0,0.0,0.0,0.0,10
2024-01-31,591221627.3157032,0.0,0.0,0.0,0.0,10
2024-02-01,589391837.807153,0.0,0.0,0.0,0.0,10
2024-02-02,588439360.4378053,0.0,0.0,0.0,0.0,10
2024-02-05,584495404.3294756,0.0,0.0,0.0,0.0,10
2024-02-06,587418952.9762416,0.0,0.0,0.0,0.0,10
2024-02-07,594701697.612212,0.0,0.0,0.0,0.0,10
2024-02-08,597567665.8586744,0.0,0.0,0.0,0.0,10
2024-02-09,582254140.5042452,0.0,0.0,0.0,0.0,10
2024-02-12,560192552.9925793,0.0,0.0,0.0,0.0,10
2024-02-13,574354511.560211,0.0,0.0,0.0,0.0,10
2024-02-14,583232275.6183494,0.0,0.0,0.0,0.0,10
2024-02-15,586314654.7596391,0.0,0.0,0.0,0.0,10
2024-02-16,585571063.7268401,0.0,0.0,0.0,0.0,10
2024-02-19,580918508.6429776,0.0,0.0,0.0,0.0,10
2024-02-20,584459082.3948143,0.0,0.0,0.0,0.0,10
2024-02-21,583014513.6690078,0.0,0.0,0.0,0.0,10
2024-02-22,591039690.5444665,0.0,0.0,0.0,0.0,10
2024-02-23,591178459.7299724,0.0,0.0,0.0,0.0,10
2024-02-26,588907178.6548507,0.0,0.0,0.0,0.0,10
2024-02-27,591657400.1637832,0.0,0.0,0.0,0.0,10
2024-02-28,581201807.6909446,0.0,0.0,0.0,0.0,10
2024-02-29,583330139.7870717,0.0,0.0,0.0,0.0,10
2024-03-01,588637916.9062456,0.0,0.0,0.0,0.0,10
2024-03-04,596107307.5061839,0.0,0.0,0.0,0.0,10
2024-03-05,598212736.9041934,0.0,0.0,0.0,0.0,10
2024-03-06,598140683.1417058,0.0,0.0,0.0,0.0,10
2024-03-07,600824940.0413234,0.0,0.0,0.0,0.0,10
2024-03-11,604798817.8073545,0.0,0.0,0.0,0.0,10
2024-03-12,591553635.0285515,0.0,0.0,0.0,0.0,10
2024-03-13,559773896.6008707,0.0,0.0,0.0,0.0,10
2024-03-14,576213425.1037226,0.0,0.0,0.0,0.0,10
2024-03-15,570195067.0116794,0.0,0.0,0.0,0.0,10
2024-03-18,574348889.2182142,0.0,0.0,0.0,0.0,10
2024-03-19,567588141.2243853,0.0,0.0,0.0,0.0,10
2024-03-20,568037630.2460954,0.0,0.0,0.0,0.0,10
2024-03-21,587104331.9001418,0.0,0.0,0.0,0.0,10
2024-03-22,596619536.4795547,0.0,0.0,0.0,0.0,10
2024-03-26,606616963.6284199,0.0,0.0,0.0,0.0,10
2024-03-27,607863501.6059827,0.0,0.0,0.0,0.0,10
2024-03-28,611542614.2140212,0.0,0.0,0.0,0.0,10
2024-04-01,618865271.5843881,0.0,0.0,0.0,0.0,10
2024-04-02,607509606.910948,795036.215137775,733382.7766704939,19596156.433577687,543821872.1324242,10
2024-04-03,616186825.8706518,0.0,0.0,0.0,0.0,10
2024-04-04,618432900.172641,0.0,0.0,0.0,0.0,10
2024-04-05,617722021.0460925,0.0,0.0,0.0,0.0,10
2024-04-08,610850091.7981572,0.0,0.0,0.0,0.0,10
2024-04-09,606619341.8856469,0.0,0.0,0.0,0.0,10
2024-04-10,615242971.966215,0.0,0.0,0.0,0.0,10
2024-04-12,608460781.6799552,0.0,0.0,0.0,0.0,10
2024-04-15,598888386.7113969,0.0,0.0,0.0,0.0,10
2024-04-16,600159418.7516737,0.0,0.0,0.0,0.0,10
2024-04-18,602370958.9405435,0.0,0.0,0.0,0.0,10
2024-04-19,600746648.2187183,0.0,0.0,0.0,0.0,10
2024-04-22,611962733.9333577,0.0,0.0,0.0,0.0,10
2024-04-23,611410044.9938945,0.0,0.0,0.0,0.0,10
2024-04-24,616916206.8299556,0.0,0.0,0.0,0.0,10
2024-04-25,622943727.514358,0.0,0.0,0.0,0.0,10
2024-04-26,623689839.0304424,0.0,0.0,0.0,0.0,10
2024-04-29,634164160.2526383,0.0,0.0,0.0,0.0,10
2024-04-30,646567374.4166791,0.0,0.0,0.0,0.0,10
2024-05-02,661619518.5801413,0.0,0.0,0.0,0.0,10
2024-05-03,656312392.8097435,0.0,0.0,0.0,0.0,10
2024-05-06,629792583.1694626,0.0,0.0,0.0,0.0,10
2024-05-07,611678942.0405502,0.0,0.0,0.0,0.0,10
2024-05-08,622923843.781281,0.0,0.0,0.0,0.0,10
2024-05-09,612704577.1327219,0.0,0.0,0.0,0.0,10
2024-05-10,615565408.1915104,0.0,0.0,0.0,0.0,10
2024-05-13,614442383.2270782,0.0,0.0,0.0,0.0,10
2024-05-14,625115066.5802029,0.0,0.0,0.0,0.0,10
2024-05-15,636251489.2657664,0.0,0.0,0.0,0.0,10
2024-05-16,652710627.6936014,0.0,0.0,0.0,0.0,10
2024-05-17,652930626.4966158,0.0,0.0,0.0,0.0,10
2024-05-21,668816341.2355981,0.0,0.0,0.0,0.0,10
2024-05-22,675742189.3119332,0.0,0.0,0.0,0.0,10
2024-05-23,683796509.7904985,0.0,0.0,0.0,0.0,10
2024-05-24,695222877.132437,0.0,0.0,0.0,0.0,10
2024-05-27,706025053.744218,0.0,0.0,0.0,0.0,10
